reaction,FC,p,q,enrichment,changed
NACHEX6ly,0.22137301064534218,7.969763456935227e-47,1.0982488048747698e-46,0,0
NACHEX7ly,0.22137301064534307,7.969763456935227e-47,1.0982488048747698e-46,0,0
NACHEX8ly,0.27167778077488547,1.2040448267583641e-78,1.8378797957609276e-78,0,0
NACHEX9ly,0.39676084121890304,1.0803862970983087e-230,2.1551062324985494e-230,0,0
NACHEXA10ly,-0.2680770175644138,3.423674733977015e-29,4.359835794048855e-29,0,0
NACHEXA17ly,-0.02341736217840775,0.042792013924212634,0.04432654370179448,0,0
NACHEXA1ly,0.21918048493430856,8.321707198856545e-45,1.13645337090309e-44,0,0
NACHEXA7ly,0.2964226523795558,2.100275595200399e-65,3.1122265637969553e-65,0,0
NACHEXA8ly,-0.06342592293137775,1.9235329004551243e-12,2.215801150347599e-12,0,0
NADPHtru,0.08782891082562179,4.7209757282453527e-135,8.31270571902461e-135,0,0
NADPHtxu,-0.11889935137954655,6.3151556458138154e-52,8.90128794548927e-52,0,0
NADPtru,0.08782891082563911,4.7209757282453527e-135,8.31270571902461e-135,0,0
NADPtxu,-0.11889935137963281,6.3151556458138154e-52,8.90128794548927e-52,0,0
NADtm,-1.0,0.0,0.0,-1,1
NAGA2ly,-1.0,0.0,0.0,-1,1
NAGLCAly,-1.0,0.0,0.0,-1,1
NCNt,-0.4679085172372148,0.0,0.0,0,0
NDP1,1.0,0.0,0.0,1,1
NDP7g,-0.4623145400352048,2.7804448531502193e-202,5.395387036470068e-202,0,0
NDPK1m,0.48919250491343724,8.575382754537087e-250,1.7456755973107613e-249,0,0
NDPK4n,-0.0992277754178469,6.990901300156074e-06,7.518019211572178e-06,0,0
NEU11l,-0.30231719426291287,9.134976413736297e-126,1.585248378414162e-125,0,0
NH4t,0.251500438551932,0.0,0.0,0,0
NH4tm,1.2460452084419988,0.0,0.0,1,1
NH4tr,-1.0,0.0,0.0,-1,1
NICRNS,0.2502540970326409,3.407327718086382e-22,4.1624849318378603e-22,0,0
NICRNtr,0.015435429803786694,9.185171040635447e-122,1.578355445386302e-121,0,0
NMNAT,0.0030993458543893374,1.753886116071003e-13,2.0620134553704426e-13,0,0
NMNATm,1.0,0.0,0.0,1,1
NMNDA,-0.01543542980379092,9.185171040635447e-122,1.578355445386302e-121,0,0
NRVNCCOAtx,-0.6684006200652796,0.0,0.0,0,0
NRVNCt,0.8978858573101337,0.0,0.0,1,1
NT5C,0.2502540970326316,3.407327718086382e-22,4.1624849318378603e-22,0,0
NTD10,0.4125983046248613,1.1400715982144689e-69,1.7015326272893513e-69,0,0
NTD11,-0.23646787749483258,9.23442040824848e-11,1.0515442800211093e-10,0,0
NTD2,0.14091061212423087,5.032549473768586e-16,5.965858648903851e-16,0,0
NTD2e,0.6940810537547765,1.083476044558057e-297,2.348045900932086e-297,0,0
NTD3,0.24808897484511358,5.984549534676681e-59,8.681972052213722e-59,0,0
NTD4,-0.07075915650506823,0.0020287627507189713,0.002120768024342965,0,0
NTD4e,0.9319545622976058,0.0,0.0,1,1
NTD5,-0.12642135686800374,3.6066664818887265e-11,4.121388538643001e-11,0,0
NTD6,-0.08181382014957987,1.3746584738471068e-12,1.5891441931707688e-12,0,0
NTD7,0.5909591022540287,0.0,0.0,0,0
NTD7e,0.8625623279461584,0.0,0.0,1,1
NTD8,0.3275753879223756,5.835110804296636e-95,9.25989072003124e-95,0,0
NTD9,0.017221588488017057,6.059523534333059e-37,7.951600175588293e-37,0,0
NTD9e,0.6408342734363508,2.0352396094835964e-263,4.2337436543678824e-263,0,0
NTPP2,0.33249323244100704,9.080631963507678e-39,1.2118129906856446e-38,0,0
O2St,-1.0,0.0,0.0,-1,1
O2Stm,1.0,0.0,0.0,1,1
O2t,-0.001420398804033525,5.728163385319411e-10,6.503317833482037e-10,0,0
O2ter,1.9338636808863887,0.0,0.0,1,1
O2tm,-3.8038388932427303,0.0,0.0,-1,1
O2tp,-0.23960479652361918,0.0,0.0,0,0
OAADC,-1.0,0.0,0.0,-1,1
OAAt_1,0.3771332660824991,0.0,0.0,0,0
OCCOAtm,-1.0,0.0,0.0,-1,1
OCCOAtx,0.5613776030987129,0.0,0.0,0,0
OCDCAt,1.0,0.0,0.0,1,1
OCTAt,1.0,0.0,0.0,1,1
ODECRNtr,-1.4623183679762164,8.142137808580575e-289,1.751211920752203e-288,-1,1
OROT5Ptr,1.0,0.0,0.0,1,1
ORPT,1.0,0.0,0.0,1,1
P45019A2r,1.0,0.0,0.0,1,1
PAIL45P_HStn,-1.2200613965057028,0.0,0.0,-1,1
PAIL4P_HStn,1.0,0.0,0.0,1,1
PAIL_HStn,0.08441139233458067,5.76431020842028e-85,8.972821211197189e-85,0,0
PCRNtm,1.0,0.0,0.0,1,1
PEPtr,0.02693152217900821,4.312386962685144e-45,5.892734759788921e-45,0,0
PEt,-0.024683743115865322,0.07761108123267829,0.0795993201676278,0,0
PFK,-0.3225399381722299,4.635561811121796e-187,8.896847815794734e-187,0,0
PGCD,0.42426973684726293,0.0,0.0,0,0
PGESc,1.0,0.0,0.0,1,1
PGESr,-1.0,0.0,0.0,-1,1
PGLYCt,-0.02468374311577274,0.07761108123267829,0.0795993201676278,0,0
PHCDm,-1.0,0.0,0.0,-1,1
PHEt2m,-1.0,0.0,0.0,-1,1
PHEt4,-0.6572141490837127,0.0,0.0,0,0
PI345P3P,-0.6069080896924931,1.7943295882682484e-228,3.576122375919775e-228,0,0
PI345P3Pn,0.09922777541732945,6.990901300156074e-06,7.518019211572178e-06,0,0
PI34P5K,-1.0,0.0,0.0,-1,1
PI3P4K,-0.13266461469970928,4.4050768771360105e-18,5.2685458247507204e-18,0,0
PI3P5K,-1.0,0.0,0.0,-1,1
PI3PP,0.40943040470714404,1.4013006374182575e-135,2.473138479960142e-135,0,0
PI45P3K,1.0,0.0,0.0,1,1
PI45P3Kn,0.09922777541732623,6.990901300156074e-06,7.518019211572178e-06,0,0
PI45P4P,0.924845175593155,0.0,0.0,1,1
PI45P5Pn,-1.0,0.0,0.0,-1,1
PI4P3K,1.0,0.0,0.0,1,1
PI4P4Pn,1.0,0.0,0.0,1,1
PI4P5K,-1.0,0.0,0.0,-1,1
PI4PP,-0.9179098140899753,0.0,0.0,-1,1
PIK5,-1.0,0.0,0.0,-1,1
PIt,0.5394048305954404,0.0,0.0,0,0
PIt2r,-0.9576301998578585,0.0,0.0,-1,1
PIt8,1.0,0.0,0.0,1,1
PIter,-1.0,0.0,0.0,-1,1
PItg,-0.4184808871647436,1.3338402043277707e-172,2.4908538021898304e-172,0,0
PItn,-0.5039913978313493,0.0,0.0,0,0
PMEVK,0.11954303783287087,3.289875262334598e-17,3.92036310634337e-17,0,0
PMTCRNtr,1.0,0.0,0.0,1,1
PPAer,1.0,0.0,0.0,1,1
PPAm,0.24927175690407002,2.0698386780497703e-47,2.8853829342147685e-47,0,0
PPAn,-1.0,0.0,0.0,-1,1
PPBNGS,-0.12497998643155876,2.529553479526401e-118,4.307791821103916e-118,0,0
PPBNGte,-2.9943592311118117,1.1551579848486526e-246,2.343173796821889e-246,-1,1
PPDOy,-1.0,0.0,0.0,-1,1
PPItm,-2.4480047439039683,4.465252880590441e-224,8.814625496113657e-224,-1,1
PPItr,-0.9232248686935074,0.0,0.0,-1,1
PPItx,0.20453302601038098,1.8240952462376744e-32,2.3464404464004358e-32,0,0
PRAGSr,0.17058901773872093,9.803857095159588e-13,1.1373869797231408e-12,0,0
PRAIS,0.1705890177387242,9.803857095159588e-13,1.1373869797231408e-12,0,0
PRASCSi,0.1705890177387202,9.803857095159588e-13,1.1373869797231408e-12,0,0
PRFGS,0.17058901773871493,9.803857095159588e-13,1.1373869797231408e-12,0,0
PRGSTRNt,-0.1729838856585437,6.1174531068406495e-257,1.2565281719001227e-256,0,0
PROSTGE2t2r,-1.0,0.0,0.0,-1,1
PROSTGH2t,-1.0,0.0,0.0,-1,1
PROTEIN_BS,-1.0,0.0,0.0,-1,1
PROt4,-0.6149445402804397,0.0,0.0,0,0
PRPPS,-0.13320840883622379,2.0469594201199992e-24,2.5249521063318044e-24,0,0
PSERT,0.42426973684726277,0.0,0.0,0,0
PSERtr,0.4242697368472594,0.0,0.0,0,0
PSSA1_hs,-0.07061723911405737,5.795101457747716e-58,8.354024969412691e-58,0,0
PSt3,0.07059582823900892,5.795101457747716e-58,8.354024969412691e-58,0,0
PTDCACRNCPT1,1.0,0.0,0.0,1,1
PTDCACRNCPT2,1.0,0.0,0.0,1,1
PTDCACRNt,1.0,0.0,0.0,1,1
PTDCAt,1.0,0.0,0.0,1,1
PTRCAT1,1.0,0.0,0.0,1,1
PTRCtex2,-1.0,0.0,0.0,-1,1
PVSATPtu,-0.38530811565067985,4.4017018933952624e-74,6.660930849289117e-74,0,0
PVSGLUCteb,0.5620206103196029,5.227334381223139e-249,1.0622241369502408e-248,0,0
PVSGLUCtev,-0.5620206103192321,5.227334381223139e-249,1.0622241369502408e-248,0,0
PVSHtu,-1.0,0.0,0.0,-1,1
PVStep,-1.0,0.0,0.0,-1,1
PYK,0.39944540189894273,0.0,0.0,0,0
PYK2,0.31350108242634,4.17070574e-316,9.2045943e-316,0,0
PYK3,-0.3497215001141233,2.0434057605242295e-186,3.905403639460881e-186,0,0
PYK4,-0.38638045630953727,7.941083403595438e-93,1.2437578810572951e-92,0,0
PYK6,0.0992277754173257,6.990901300156074e-06,7.518019211572178e-06,0,0
Q10H2e,0.05402893728537465,2.3238432018190207e-83,3.592825329641602e-83,0,0
RBK,-0.13320840883642882,2.0469594201199992e-24,2.5249521063318044e-24,0,0
RE0565C,-0.1445419211265779,5.194801845515002e-08,5.757424872008371e-08,0,0
RE0566C,-0.14454192112653044,5.194801845515002e-08,5.757424872008371e-08,0,0
RE0567C,-0.14454192112652933,5.194801845515002e-08,5.757424872008371e-08,0,0
RE0568C,-0.14454192112653322,5.194801845515002e-08,5.757424872008371e-08,0,0
RE0569C,-0.23707250103710936,2.461977466455732e-07,2.7101942008933817e-07,0,0
RE0570C,-0.23707250103749453,2.461977466455732e-07,2.7101942008933817e-07,0,0
RE0571C,-0.23707250103749763,2.461977466455732e-07,2.7101942008933817e-07,0,0
RE0574C,-0.19330488010865982,0.06917625399020766,0.07126871855785728,0,0
RE0575C,-0.19330488010864905,0.06917625399020766,0.07126871855785728,0,0
RE0576C_1,-0.19330488010865632,0.06917625399020766,0.07126871855785728,0,0
RE0578C,-1.021898109654348,0.0,0.0,-1,1
RE0579C_1,-0.8667182955476043,9.008004960845764e-82,1.3842604256329988e-81,-1,1
RE0581C,0.3805954746889846,5.261321340466556e-51,7.3976187917096e-51,0,0
RE0915E,-0.02358814794398605,6.059523534333059e-37,7.951600175588293e-37,0,0
RE0926E,-0.02358814794398944,6.059523534333059e-37,7.951600175588293e-37,0,0
RE0935E,-0.02358814794398944,6.059523534333059e-37,7.951600175588293e-37,0,0
RE0944E,-0.023588147943979117,6.059523534333059e-37,7.951600175588293e-37,0,0
RE0958C,-0.44644228898107696,1.1289850689115942e-25,1.4078382116154414e-25,0,0
RE1096C,-1.0,0.0,0.0,-1,1
RE1233C,1.0,0.0,0.0,1,1
RE1342C,-0.5635023474377119,0.0,0.0,0,0
RE1447N_1,-1.0,0.0,0.0,-1,1
RE1448N_1,-1.0,0.0,0.0,-1,1
RE1519X,0.18718344836538392,4.465252880590441e-224,8.814625496113657e-224,0,0
RE1530C,-0.32494707250601335,1.1381990209488563e-63,1.6833247996145756e-63,0,0
RE1573M,0.0,1.0,1.0,0,0
RE1573X,0.0,1.0,1.0,0,0
RE1804M,-0.23285833874675688,0.0,0.0,0,0
RE1919C,0.138538647830448,1.0578366251525282e-266,2.2106073064084887e-266,0,0
RE1921C,0.13853864783044534,1.0578366251525282e-266,2.2106073064084887e-266,0,0
RE1978C,-1.0,0.0,0.0,-1,1
RE2112C,-0.04774171635960319,2.1489890211363644e-131,3.76940272577493e-131,0,0
RE2122C,-1.0,0.0,0.0,-1,1
RE2349C,1.0,2.137617700150948e-300,4.645755801661393e-300,1,1
RE2407C,-0.07837081429462235,3.9587400002181794e-05,4.209620074789322e-05,0,0
RE2410C,0.3220876975912257,1.8563677968613695e-09,2.086813454402781e-09,0,0
RE2640C,0.0838005000658862,1.5008470151493183e-142,2.679916188240019e-142,0,0
RE2985M,0.45968999194065874,8.25723185131597e-67,1.2243666721704382e-66,0,0
RE2992M,0.0,1.0,1.0,0,0
RE2992X,0.0,1.0,1.0,0,0
RE2999M,0.0,1.0,1.0,0,0
RE3000M,0.0,1.0,1.0,0,0
RE3002X,0.0,1.0,1.0,0,0
RE3003M,0.0,1.0,1.0,0,0
RE3011R,-1.0,0.0,0.0,-1,1
RE3014R,1.0,0.0,0.0,1,1
RE3017R,-1.0,0.0,0.0,-1,1
RE3051C,0.371061633980476,2.7492040497230273e-145,4.959433708670315e-145,0,0
RE3103C,-0.030192346914756477,8.797089063129894e-08,9.730953583161618e-08,0,0
RE3104C,-0.030192346914710438,8.797089063129894e-08,9.730953583161618e-08,0,0
RE3106C,-0.05393753838443152,0.00016232041211307663,0.00017164744228083452,0,0
RE3110C,-0.05393753838455067,0.00016232041211307663,0.00017164744228083452,0,0
RE3112C,-0.05393753838442364,0.00016232041211307663,0.00017164744228083452,0,0
RE3113C,-0.05393753838442344,0.00016232041211307663,0.00017164744228083452,0,0
RE3119C,-0.09446388843019286,3.202737354157636e-21,3.891718126830525e-21,0,0
RE3120C,-0.09446388843008093,3.202737354157636e-21,3.891718126830525e-21,0,0
RE3121C,-0.09446388843018032,3.202737354157636e-21,3.891718126830525e-21,0,0
RE3122C,-0.09446388843019005,3.202737354157636e-21,3.891718126830525e-21,0,0
RE3132R,1.0,0.0,0.0,1,1
RE3146R,1.0,0.0,0.0,1,1
RE3151C,0.36851222099636655,1.364821011392552e-283,2.910767801867106e-283,0,0
RE3152C,0.36851222099629893,1.364821011392552e-283,2.910767801867106e-283,0,0
RE3153C,0.3685122209963003,1.364821011392552e-283,2.910767801867106e-283,0,0
RE3154C,-0.050541394613723985,0.04839715079181246,0.05008721002581227,0,0
RE3160R,1.0,0.0,0.0,1,1
RE3161C,0.45451704042449304,2.0434057605242295e-186,3.905403639460881e-186,0,0
RE3162C,0.45451704042449154,2.0434057605242295e-186,3.905403639460881e-186,0,0
RE3163C,0.4545170404244913,2.0434057605242295e-186,3.905403639460881e-186,0,0
RE3164C,0.4545170404244918,2.0434057605242295e-186,3.905403639460881e-186,0,0
RE3165C,0.47085212929203496,1.1090105986229903e-175,2.0863661880112643e-175,0,0
RE3166C,0.4708521292921087,1.1090105986229903e-175,2.0863661880112643e-175,0,0
RE3167C,0.4708521292921133,1.1090105986229903e-175,2.0863661880112643e-175,0,0
RE3168C,0.47085212929211384,1.1090105986229903e-175,2.0863661880112643e-175,0,0
RE3169C,0.3671351296924071,2.782389899475868e-120,4.756115168991709e-120,0,0
RE3170C,0.3671351296924121,2.782389899475868e-120,4.756115168991709e-120,0,0
RE3171C,0.36713512969241074,2.782389899475868e-120,4.756115168991709e-120,0,0
RE3172C,0.36713512969240675,2.782389899475868e-120,4.756115168991709e-120,0,0
RE3173C,-0.02923771388288522,5.214702601499457e-07,5.715634647753008e-07,0,0
RE3174C,-0.006181822543600384,2.478045227082155e-09,2.7788202497304555e-09,0,0
RE3175C,-0.006181822543599884,2.478045227082155e-09,2.7788202497304555e-09,0,0
RE3176C,-0.02923771388288536,5.214702601499457e-07,5.715634647753008e-07,0,0
RE3224C,0.0011040003000824486,0.43260886958153144,0.44072028588618517,0,0
RE3225C,-0.004729467762770207,0.9357699014782725,0.9486570036310163,0,0
RE3226C,-0.022196112451354298,1.5679195140192733e-26,1.9756997962407409e-26,0,0
RE3227C,0.001104000299989064,0.43260886958153144,0.44072028588618517,0,0
RE3228C,0.0011040002999891446,0.43260886958153144,0.44072028588618517,0,0
RE3229C,0.0011040002999884964,0.43260886958153144,0.44072028588618517,0,0
RE3230C,-0.004729467762758433,0.9357699014782725,0.9486570036310163,0,0
RE3231C,-0.00472946776275885,0.9357699014782725,0.9486570036310163,0,0
RE3232C,-0.004729467762759152,0.9357699014782725,0.9486570036310163,0,0
RE3234C,-0.022196112451362805,1.5679195140192733e-26,1.9756997962407409e-26,0,0
RE3235C,-0.022196112451363017,1.5679195140192733e-26,1.9756997962407409e-26,0,0
RE3236C,-0.022196112451353705,1.5679195140192733e-26,1.9756997962407409e-26,0,0
RE3237C,1.582746355400846,2.8792906275024907e-226,5.708550140713018e-226,1,1
RE3238C,0.008399598519592776,0.0010264669536591562,0.001076469479894391,0,0
RE3239C,0.031124086638545805,4.441088228134397e-06,4.794022391959647e-06,0,0
RE3241C,0.050234645864409344,3.1682132882618906e-07,3.480916092351292e-07,0,0
RE3242C,0.05023464586441256,3.1682132882618906e-07,3.480916092351292e-07,0,0
RE3243C,0.05023464586441248,3.1682132882618906e-07,3.480916092351292e-07,0,0
RE3244C,0.05023464586441182,3.1682132882618906e-07,3.480916092351292e-07,0,0
RE3273C_1,0.024683743117452764,0.07761108123267829,0.0795993201676278,0,0
RE3286C,0.08895032970145468,1.0768117192423136e-15,1.2738643563042819e-15,0,0
RE3288C,1.0,0.0,0.0,1,1
RE3301C_1,-0.0246837431174341,0.07761108123267829,0.0795993201676278,0,0
RE3352C,0.01182426619353439,1.5679195140192733e-26,1.9756997962407409e-26,0,0
RE3570C,-1.0,0.0,0.0,-1,1
RE3628M,0.0,1.0,1.0,0,0
RIBt,2.9393682854675682,3.9313929323154294e-185,7.494936233537017e-185,1,1
RIBt2,-1.0,0.0,0.0,-1,1
RNDR1,-0.6957656568347929,0.0,0.0,0,0
RNDR4,-1.0,0.0,0.0,-1,1
RNTR4,1.0,0.0,0.0,1,1
RPE,-1.0,0.0,0.0,-1,1
RPEc,1.0,0.0,0.0,1,1
RTOTALt,-0.9568696070574393,0.0,0.0,-1,1
R_group_phosphotase_1,0.2674379134153964,7.621910611832312e-140,1.3567238702185128e-139,0,0
Rtotaltl,0.16800787247347868,1.4521567744883152e-39,1.939041403968599e-39,0,0
S2L2N2M2Mt,-0.2118020854172929,1.1157313408241001e-33,1.4458256216698446e-33,0,0
S2L2N2M2Mtl,-0.21180208541729353,1.1157313408241001e-33,1.4458256216698446e-33,0,0
S2TASE4ly,0.221373010645344,7.969763456935227e-47,1.0982488048747698e-46,0,0
S2TASE5ly,0.22137301064534445,7.969763456935227e-47,1.0982488048747698e-46,0,0
S4TASE1ly,0.09299320459631573,6.990901300156074e-06,7.518019211572178e-06,0,0
S4TASE2ly,0.1576018044051482,7.847683261668956e-40,1.0528167667918025e-39,0,0
S4TASE4ly,0.27167778077488647,1.2040448267583641e-78,1.8378797957609276e-78,0,0
S4TASE5ly,0.3967608412189045,1.0803862970983087e-230,2.1551062324985494e-230,0,0
S6TASE10ly,0.34917108147884157,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE11ly,0.3491710814788372,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE12ly,0.5996301735196721,2.7492040497230273e-145,4.959433708670315e-145,0,0
S6TASE13ly,0.34917108147884546,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE14ly,0.3491710814788411,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE15ly,0.3491710814788631,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE16ly,0.3491710814788776,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE17ly,0.3491710814788868,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE18ly,0.3491710814788979,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE19ly,0.7751816389931365,1.3055772070024545e-191,2.5078511669861962e-191,0,0
S6TASE1ly,0.0,1.0,1.0,0,0
S6TASE20ly,0.3491710814789352,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE21ly,0.3491710814789211,1.837273440992013e-114,2.9798564266835634e-114,0,0
S6TASE22ly,-0.073326116687583,1.382902816518576e-11,1.582640033748942e-11,0,0
S6TASE23ly,-0.07332611668758217,1.382902816518576e-11,1.582640033748942e-11,0,0
S6TASE24ly,-0.014095202370705493,0.0014488954599620356,0.00151529763502904,0,0
S6TASE25ly,0.0991613124553195,4.955881909979731e-13,5.793710306646386e-13,0,0
S6TASE26ly,0.09916131245532339,4.955881909979731e-13,5.793710306646386e-13,0,0
S6TASE2ly,0.0,1.0,1.0,0,0
S6TASE3ly,0.0,1.0,1.0,0,0
S6TASE6ly,0.22137301064534345,7.969763456935227e-47,1.0982488048747698e-46,0,0
S6TASE7ly,0.2213730106453431,7.969763456935227e-47,1.0982488048747698e-46,0,0
S6TASE8ly,0.2716777807748864,1.2040448267583641e-78,1.8378797957609276e-78,0,0
S6TASE9ly,0.3967608412189039,1.0803862970983087e-230,2.1551062324985494e-230,0,0
SBTR,-1.0,0.0,0.0,-1,1
SBT_Dt,-0.5222361687669802,0.0,0.0,0,0
SELMETHt2e,-0.14091323637618053,2.2297558063315152e-45,3.061554001232562e-45,0,0
SELMETHte,0.140913236376173,2.2297558063315152e-45,3.061554001232562e-45,0,0
SERDGLNexR,-1.0751970330939589,0.0,0.0,-1,1
SERDGLYexR,109.54926479809927,0.0,0.0,1,1
SERt4,-0.2544100841702852,0.0,0.0,0,0
SIAASE2ly,0.3491710814788416,1.837273440992013e-114,2.9798564266835634e-114,0,0
SIAASE3ly,-0.07332611668758406,1.382902816518576e-11,1.582640033748942e-11,0,0
SIAASE4ly,0.09916131245532056,4.955881909979731e-13,5.793710306646386e-13,0,0
SIAASEly,-0.21180208541730278,1.1157313408241001e-33,1.4458256216698446e-33,0,0
SK_25hvitd2_c,1.0,0.0,0.0,1,1
SK_34dhpac_c,-1.0,0.0,0.0,-1,1
SK_4abut_l,-0.3107931001954956,1.2731334052701707e-160,2.352461887308931e-160,0,0
SK_5HPET_c,-1.0,0.0,0.0,-1,1
SK_C02528_c,0.14955230208583267,4.397213520931296e-20,5.317668921444207e-20,0,0
SK_HC02191_c,0.6076929282693755,0.0,0.0,0,0
SK_HC02220_c,-0.15764160702537883,1.9235329004551243e-12,2.215801150347599e-12,0,0
SK_T_antigen_g,-1.0,0.0,0.0,-1,1
SK_akg_c,0.13086374429121791,2.4519919833257585e-73,3.7055931827479344e-73,0,0
SK_ala__L_c,0.3481703808036253,0.0,0.0,0,0
SK_arg__L_c,0.9959120500785945,0.0,0.0,1,1
SK_asn__L_c,-1.0,4.773759492127082e-275,1.0105490872944343e-274,-1,1
SK_asp__L_c,0.8687427608115023,5.81289377154064e-203,1.1298997944340494e-202,1,1
SK_c226coa_c,-0.023434483664426086,3.528972349889754e-06,3.820263236455606e-06,0,0
SK_chol_c,96.14551639411054,0.0,0.0,1,1
SK_cholate_c,0.16896917481375176,9.362959411907602e-124,1.622344220043519e-123,0,0
SK_coa_c,0.23895101021859966,0.0,0.0,0,0
SK_cys__L_c,0.2773028589551488,1.8582877929472538e-74,2.8139434263474675e-74,0,0
SK_dchac_c,0.5201046546213963,0.0,0.0,0,0
SK_for_c,-0.6356874914952826,0.0,0.0,0,0
SK_gln__L_c,-2.991348923051867,5.201117642547093e-205,1.0161772654359988e-204,-1,1
SK_glu__L_c,0.9276665952862451,0.0,0.0,1,1
SK_gly_c,0.3513880416849814,3.4059967341600814e-286,7.298107556200287e-286,0,0
SK_glygn2_c,0.4114001761864966,0.0,0.0,0,0
SK_hdca_c,-1.0,0.0,0.0,-1,1
SK_his__L_c,3.4667808612003035,0.0,0.0,1,1
SK_ile__L_c,-1.0,0.0,0.0,-1,1
SK_leu__L_c,-1.0,0.0,0.0,-1,1
SK_lnlc_c,0.4027427309965876,1.5527931563016627e-225,3.0759322766322867e-225,0,0
SK_lnlccoa_c,1.5767367269747914,0.0,0.0,1,1
SK_lnlncacoa_c,-0.6919777075615371,0.0,0.0,0,0
SK_lnlncgcoa_c,-1.5142614315480365,3.6027861920308306e-137,6.368364128748532e-137,-1,1
SK_lys__L_c,0.7249255556894856,0.0,0.0,0,0
SK_met__L_c,-1.6821704114582352,2.202534338835004e-206,4.306926616299468e-206,-1,1
SK_nad_c,0.015435429803775685,9.185171040635447e-122,1.578355445386302e-121,0,0
SK_odecoa_c,-0.6990956800213791,8.977766548933946e-186,1.7144153359554194e-185,0,0
SK_phe__L_c,-1.0,0.0,0.0,-1,1
SK_pmtcoa_c,2.0567969702222952,0.0,0.0,1,1
SK_pro__L_c,-1.0,0.0,0.0,-1,1
SK_ser__L_c,-3.1879248951603496,1.5075361928992265e-258,3.1076762350461025e-258,-1,1
SK_stcoa_c,0.35241581278334394,9.753426185494649e-145,1.7580820343837906e-144,0,0
SK_thf_c,-0.35714814809904977,4.0290020167724145e-303,8.806688316355029e-303,0,0
SK_thr__L_c,-1.0,0.0,0.0,-1,1
SK_tmndnc_c,1.0,0.0,0.0,1,1
SK_tmndnccoa_c,-0.922802747510163,0.0,0.0,-1,1
SK_trp__L_c,-1.0,0.0,0.0,-1,1
SK_tyr__L_c,-5.967076621012635,0.0,0.0,-1,1
SK_val__L_c,-1.0,0.0,0.0,-1,1
SK_vitd3_c,1.0,0.0,0.0,1,1
SMO,0.29162329494374006,0.0007213629171338913,0.0007582451298477844,0,0
SMS,0.07069837933465281,5.795101457747716e-58,8.354024969412691e-58,0,0
SO4OXAtex2,0.23843896048677504,1.5008470151493183e-142,2.679916188240019e-142,0,0
SO4tl,0.22324921551576188,3.0932829988697147e-264,6.446458267964099e-264,0,0
SOAT12,1.0,0.0,0.0,1,1
SPHGNSte,-0.1680078724734145,1.4521567744883152e-39,1.939041403968599e-39,0,0
SPHGNte,0.09933046738105888,2.038066062230256e-35,2.6606789210580344e-35,0,0
SPHINGStl,0.1680078724734854,1.4521567744883152e-39,1.939041403968599e-39,0,0
SPHMYLN_HsSECt,0.06210395942922699,5.997303182676252e-61,8.72821802478776e-61,0,0
SPHMYLNtl,0.219551814227603,3.6831887568019337e-19,4.43303625686815e-19,0,0
SPHMYLNtl2,-0.21955181422804806,3.6831887568019337e-19,4.43303625686815e-19,0,0
SPMDAT2,-0.10311834264447539,1.1405545071561369e-35,1.4915446334271086e-35,0,0
SPMDtex2,2.3520059820014927,0.0,0.0,1,1
SPODMe,-0.31466619595777173,9.663335150774673e-55,1.3713762944072016e-54,0,0
SPODMm,1.0,0.0,0.0,1,1
SPRMS,-0.5863841103413562,0.0,0.0,0,0
SPTc,0.2499661919955405,4.9260933239281345e-304,1.0777895460406524e-303,0,0
SQLEr,0.055451225024912704,3.301172138175878e-09,3.6982203334891277e-09,0,0
SQLSr,0.9676736605677381,0.0,0.0,1,1
SQLte,0.08047671663545222,0.0002883096840614359,0.0003043120717059189,0,0
SQLter,1.0,0.0,0.0,1,1
SRTNENT4tc,-1.0,2.2793370374409753e-251,4.673357699407283e-251,-1,1
SRTNt6_2_r,0.5123365392637113,0.0,0.0,0,0
STCOAtx,-0.09961210117871436,2.478045227082155e-09,2.7788202497304555e-09,0,0
STCRNtr,1.0,0.0,0.0,1,1
STRDNCCPT1,1.0,0.0,0.0,1,1
STRDNCt,-1.0,0.0,0.0,-1,1
Ser_Thrtg,1.0,0.0,0.0,1,1
TAGAT_Dt,-0.387037179556828,1.6022936229377296e-44,2.1816432264581735e-44,0,0
TCA3Sabc,-0.045843403033582135,5.194801845515002e-08,5.757424872008371e-08,0,0
TCA3St,0.7632288935528476,0.0,0.0,0,0
TCDCA3Sabc,-0.574927425177814,0.0,0.0,0,0
TCDCA3St,0.2652919596870393,6.283426277106529e-233,1.2566852554213057e-232,0,0
TDCA3Sabc,-0.24996174200660098,7.847683261668956e-40,1.0528167667918025e-39,0,0
TDCA3St,0.05836124433142228,0.00034775170271509687,0.0003668836734146329,0,0
TDCRNe,-1.0,0.0,0.0,-1,1
